,sqft_living,floors,waterfront,viewed_by_buyer,condition,yr_built
5022,1720,1,0.0,0.0,3,1977
5023,2641,2,0.0,0.0,3,1998
5025,2460,1,0.0,0.0,4,2001
5026,1995,2,0.0,0.0,4,1981
5028,1270,1,0.0,0.0,3,1952
5030,1670,2,0.0,0.0,3,1990
5031,1470,1,0.0,0.0,3,1987
5032,1730,1,0.0,0.0,3,1976
5033,1070,1,0.0,0.0,4,1969
5034,1660,1,0.0,0.0,4,1959
5035,2410,1,0.0,0.0,4,1965
5036,1040,3,0.0,0.0,3,2007
5037,970,1,0.0,0.0,4,1916
5039,2340,1,0.0,0.0,4,1965
5040,1880,1,0.0,0.0,3,1985
5041,1110,1,0.0,0.0,3,1912
5042,2790,2,0.0,0.0,3,1997
5043,1590,1,0.0,0.0,3,2001
5045,1200,1,0.0,0.0,3,1919
5046,3200,1,0.0,0.0,3,1978
5047,1510,1,0.0,0.0,4,1993
5048,1880,1,0.0,0.0,3,1978
5050,2110,2,0.0,0.0,4,1974
5051,2350,1,0.0,0.0,3,1989
5053,2220,1,0.0,0.0,3,1918
5055,1760,2,0.0,0.0,4,1985
5056,2200,1,0.0,0.0,5,1951
5057,1550,1,0.0,0.0,3,1957
5059,1040,2,0.0,0.0,3,2008
5060,2560,1,0.0,0.0,5,1927
5061,1850,1,0.0,0.0,3,1952
5062,2090,1,0.0,0.0,3,1954
5063,2010,2,0.0,0.0,3,2014
5064,2518,2,0.0,0.0,3,2005
5065,2810,2,0.0,0.0,3,1988
5066,2600,1,0.0,0.0,3,1984
5067,2060,1,0.0,0.0,3,1953
5069,2130,2,0.0,0.0,4,1986
5070,2290,1,0.0,0.0,3,1948
5071,1230,1,0.0,0.0,3,1927
5072,2020,1,0.0,0.0,4,1961
5073,1430,1,0.0,0.0,3,1980
5074,2270,3,0.0,0.0,3,2009
5075,1910,2,0.0,0.0,3,1992
5077,2690,2,0.0,0.0,3,2007
5078,1330,1,0.0,0.0,4,1975
5079,3060,1,0.0,0.0,4,1968
5080,1760,3,0.0,0.0,3,2008
5081,1570,1,0.0,0.0,3,1960
5082,960,1,0.0,0.0,3,1936
5083,1680,1,0.0,0.0,3,1991
5084,1440,1,0.0,0.0,3,1928
5085,1960,1,0.0,0.0,3,1980
5087,2560,2,0.0,0.0,4,1988
5088,1010,1,0.0,0.0,4,1918
5089,2560,2,0.0,0.0,3,1963
5090,1200,1,0.0,0.0,3,1904
5091,3910,2,0.0,0.0,3,1999
5092,2260,1,0.0,0.0,3,1967
5093,2110,2,0.0,0.0,4,1978
5094,3340,2,0.0,0.0,3,1996
5095,1400,1,0.0,0.0,3,1944
5096,1760,1,0.0,0.0,3,1988
5097,2010,2,0.0,0.0,4,1987
5098,2300,1,0.0,0.0,5,1915
5099,2510,1,0.0,0.0,4,1963
5100,1340,2,0.0,0.0,5,1905
5101,1560,1,0.0,0.0,3,1962
5102,3350,1,0.0,1.0,3,1980
5103,3710,2,0.0,0.0,3,1999
5104,2430,2,0.0,0.0,3,2002
5106,2100,2,0.0,0.0,3,1983
5107,1880,1,0.0,0.0,3,1987
5108,1630,2,0.0,0.0,5,1919
5109,1640,1,0.0,0.0,3,1925
5110,2310,1,0.0,0.0,3,1989
5111,1930,1,0.0,0.0,3,2003
5114,1050,1,0.0,0.0,3,2005
5115,1500,1,0.0,0.0,3,1947
5116,1150,1,0.0,0.0,4,1958
5117,1920,1,0.0,0.0,3,1959
5119,1720,1,0.0,0.0,4,1981
5121,2400,2,0.0,0.0,3,2001
5122,2540,2,0.0,0.0,3,1991
5123,2080,1,0.0,0.0,4,1966
5124,3400,2,0.0,0.0,3,1999
5125,2200,2,0.0,0.0,3,1978
5126,2140,1,0.0,0.0,3,1962
5129,1340,1,0.0,0.0,4,1975
5130,1100,1,0.0,0.0,4,1978
5131,2870,2,0.0,0.0,3,2005
5132,1320,1,0.0,0.0,3,1953
5133,2150,1,0.0,0.0,3,1952
5134,2470,1,0.0,0.0,3,1940
5135,1910,1,0.0,0.0,4,1980
5136,2130,2,0.0,0.0,3,2003
5137,2240,2,0.0,0.0,4,1989
5138,1800,2,0.0,0.0,4,1939
5140,3140,2,0.0,0.0,3,2003
5141,1920,2,0.0,0.0,3,2000
5142,1050,1,0.0,0.0,5,1955
5144,3910,2,0.0,0.0,3,2000
5145,3010,2,0.0,0.0,3,2010
5146,1370,1,0.0,0.0,3,1972
5147,2080,1,0.0,0.0,3,1979
5148,2250,2,0.0,0.0,3,2006
5149,2120,1,0.0,0.0,4,1942
5151,1440,1,0.0,0.0,5,1987
5152,910,1,0.0,0.0,3,1969
5153,1270,1,0.0,0.0,3,1921
5154,2480,2,0.0,0.0,3,1999
5156,2410,2,0.0,0.0,3,1985
5158,1570,1,0.0,0.0,3,1988
5159,1900,1,0.0,0.0,3,1956
5160,2590,1,0.0,0.0,4,1978
5161,3810,2,0.0,0.0,3,2007
5162,2290,2,0.0,0.0,3,2001
5164,1100,1,0.0,0.0,4,1968
5165,2810,2,0.0,0.0,3,2003
5166,890,1,0.0,0.0,3,1957
5167,1280,1,0.0,0.0,3,1963
5168,2320,2,0.0,0.0,3,1990
5169,1720,2,0.0,0.0,3,1983
5170,1530,1,0.0,0.0,4,1967
5171,1580,1,0.0,0.0,3,1979
5172,1360,1,0.0,0.0,5,1945
5174,1640,2,0.0,0.0,3,1994
5176,1400,2,0.0,0.0,3,2005
5177,2300,2,0.0,0.0,3,1984
5178,1900,1,0.0,0.0,3,1959
5179,2000,1,0.0,0.0,4,1978
5180,900,1,0.0,0.0,3,1948
5181,2980,2,0.0,0.0,3,2000
5182,1850,1,0.0,0.0,5,1963
5183,1570,1,0.0,0.0,3,1920
5184,670,1,0.0,0.0,4,1948
5185,2660,1,0.0,0.0,3,1955
5186,2110,2,0.0,0.0,4,1989
5187,1970,1,0.0,0.0,3,1980
5189,2670,2,0.0,0.0,3,1996
5190,3000,1,0.0,0.0,3,1983
5191,2200,2,0.0,0.0,3,2002
5192,1540,1,0.0,0.0,2,1984
5193,2080,1,0.0,0.0,3,1960
5194,1780,1,0.0,0.0,3,1967
5195,1960,2,0.0,0.0,3,1911
5196,1690,1,0.0,0.0,4,1961
5197,2080,1,0.0,0.0,4,1981
5200,4020,2,0.0,0.0,3,2000
5202,2330,1,0.0,0.0,3,1961
5203,1460,1,0.0,0.0,4,1956
5204,2250,1,0.0,0.0,3,1951
5206,2640,2,0.0,0.0,5,1925
5207,1310,1,0.0,0.0,3,1962
5208,2720,2,0.0,0.0,3,1989
5209,3430,2,0.0,0.0,3,2001
5210,1990,1,0.0,0.0,3,1977
5211,1170,1,0.0,0.0,3,1984
5212,1390,1,0.0,0.0,4,1985
5213,1540,2,0.0,0.0,3,1973
5214,760,1,0.0,0.0,2,1920
5215,1280,1,0.0,0.0,3,1950
5216,2990,2,0.0,0.0,3,2004
5217,1770,2,0.0,0.0,3,1998
5218,3830,2,0.0,0.0,3,2005
5219,2870,2,0.0,0.0,3,2008
5220,1520,1,0.0,0.0,3,1953
5221,660,1,0.0,0.0,4,1952
5222,1800,1,0.0,0.0,4,1942
5224,3050,1,0.0,0.0,4,1931
5225,820,1,0.0,0.0,4,1924
5227,1490,1,0.0,0.0,5,1912
5228,1560,1,0.0,0.0,4,1936
5229,1660,1,0.0,0.0,3,1956
5230,1180,1,0.0,0.0,4,1928
5231,960,1,0.0,0.0,5,1900
5232,1630,1,0.0,0.0,3,1988
5233,2260,2,0.0,0.0,3,1982
5234,1520,1,0.0,0.0,4,1959
5235,3050,1,0.0,0.0,4,1956
5236,1000,1,0.0,0.0,3,1945
5237,2650,2,0.0,0.0,4,1993
5238,1750,1,0.0,0.0,3,1963
5239,1770,1,0.0,0.0,3,1966
5240,1770,1,0.0,0.0,3,1966
5241,770,1,0.0,0.0,4,1948
5242,3370,2,0.0,0.0,3,2014
5243,2130,1,0.0,0.0,3,1946
5244,1050,1,0.0,0.0,3,1958
5245,2803,1,0.0,0.0,3,1963
5246,2080,2,0.0,0.0,4,1982
5247,2080,2,0.0,0.0,4,1982
5248,2120,1,0.0,1.0,3,1951
5249,2550,2,0.0,0.0,3,1989
5250,1290,1,0.0,0.0,4,1966
5251,1790,1,0.0,0.0,4,1915
5252,2720,2,0.0,0.0,3,1993
5254,840,1,0.0,0.0,3,1969
5255,1650,1,0.0,0.0,3,1959
5256,2080,1,0.0,0.0,3,1976
5257,1540,2,0.0,0.0,3,2014
5258,3880,2,0.0,0.0,3,2006
5259,1860,2,0.0,0.0,3,1995
5260,1280,1,0.0,0.0,4,1975
5261,3200,1,0.0,0.0,3,1965
5262,2200,2,0.0,0.0,3,1990
5263,1570,1,0.0,0.0,4,1940
5264,2074,2,0.0,0.0,3,1997
5265,2450,2,0.0,0.0,3,1994
5266,2520,2,0.0,0.0,3,1980
5269,2320,1,0.0,0.0,3,1976
5270,1370,1,0.0,0.0,3,1994
5271,1730,1,0.0,0.0,4,1944
5272,1640,1,0.0,0.0,3,1967
5274,1560,1,0.0,0.0,3,1969
5275,1120,1,0.0,0.0,3,1921
5277,3810,1,0.0,0.0,5,1967
5278,1440,1,0.0,0.0,4,1979
5279,1200,1,0.0,0.0,3,1968
5280,1520,1,0.0,0.0,3,1969
5281,2500,1,0.0,0.0,3,1979
5282,2010,2,0.0,0.0,4,1975
5284,1100,1,0.0,0.0,4,1943
5285,1050,1,0.0,0.0,4,1950
5286,2120,1,0.0,0.0,3,1961
5287,1240,1,0.0,0.0,3,1952
5289,1270,1,0.0,0.0,3,1953
5291,1250,1,0.0,0.0,3,1926
5292,1740,1,0.0,0.0,4,1965
5293,1730,2,0.0,0.0,4,1959
5294,1240,1,0.0,0.0,3,1988
5295,1670,1,0.0,0.0,5,1930
5296,2140,2,0.0,0.0,3,1992
5297,2530,1,0.0,0.0,3,1992
5298,960,1,0.0,0.0,2,1948
5299,4130,2,0.0,0.0,3,2001
5300,1710,1,0.0,0.0,3,1983
5301,1490,1,0.0,0.0,4,1963
5303,3400,2,0.0,0.0,4,1988
5304,2210,2,0.0,0.0,3,1994
5305,1650,1,0.0,0.0,4,1979
5306,1260,1,0.0,0.0,4,1944
5307,1960,1,0.0,0.0,4,1963
5308,1800,2,0.0,0.0,3,1995
5309,1940,1,0.0,0.0,4,1964
5310,2820,2,0.0,0.0,3,2001
5311,2820,1,0.0,0.0,4,1966
5312,720,1,0.0,0.0,5,1915
5313,1640,1,0.0,0.0,3,1969
5314,1560,2,0.0,0.0,3,1923
5315,1560,1,0.0,0.0,3,1913
5316,1910,1,0.0,0.0,3,1956
5317,1570,2,0.0,0.0,4,1908
5318,2038,2,0.0,0.0,3,2011
5319,1720,1,0.0,0.0,4,1978
5320,1670,1,0.0,0.0,4,1925
5321,2830,2,0.0,0.0,4,1998
5322,1690,1,0.0,0.0,4,1958
5323,1620,2,0.0,0.0,4,1924
5324,2360,2,0.0,0.0,3,1989
5325,1480,1,0.0,0.0,3,1960
5326,2700,2,0.0,0.0,3,2004
5327,1780,1,0.0,0.0,2,1960
5328,1430,1,0.0,0.0,5,1958
5329,2160,1,0.0,0.0,5,1925
5330,1800,2,0.0,0.0,3,1979
5331,1930,1,0.0,0.0,3,2006
5332,1960,1,0.0,0.0,4,1976
5333,1920,2,0.0,0.0,3,1992
5334,1470,1,0.0,0.0,3,1949
5335,2980,1,0.0,0.0,3,1940
5336,2980,1,0.0,0.0,3,1940
5337,2360,1,0.0,0.0,3,1981
5338,1790,1,0.0,0.0,4,1974
5339,2130,1,0.0,0.0,3,1976
5340,2030,2,0.0,0.0,3,2003
5341,1790,1,0.0,0.0,5,1972
5342,2260,2,0.0,0.0,3,1990
5343,2350,1,0.0,0.0,4,1914
5344,1690,2,0.0,0.0,3,2014
5345,1320,1,0.0,0.0,3,1913
5346,2690,2,0.0,0.0,3,1998
5347,2810,1,0.0,1.0,3,1958
5349,2870,2,0.0,0.0,3,1979
5350,3030,1,0.0,0.0,4,1992
5351,2940,2,0.0,0.0,3,2004
5352,1190,1,0.0,0.0,3,1929
5353,1800,2,0.0,0.0,3,2001
5354,1580,1,0.0,0.0,3,1993
5355,1730,2,0.0,0.0,3,1996
5356,1910,1,0.0,0.0,4,1957
5357,1000,1,0.0,0.0,3,1906
5358,2520,1,0.0,0.0,4,1987
5359,1420,1,0.0,0.0,3,1947
5360,3080,2,0.0,0.0,3,2003
5362,2160,2,0.0,0.0,3,1983
5364,1940,2,0.0,0.0,4,1979
5365,2250,2,0.0,0.0,3,1991
5366,1620,1,0.0,0.0,5,1921
5367,920,1,0.0,0.0,4,1900
5368,1370,2,0.0,0.0,3,1995
5369,920,1,0.0,0.0,4,1969
5370,1360,1,0.0,0.0,3,1963
5371,1630,1,0.0,0.0,3,1943
5372,3610,2,0.0,0.0,3,1970
5373,3010,2,0.0,0.0,3,2005
5375,3290,1,0.0,0.0,3,2004
5377,1920,1,0.0,0.0,4,1978
5378,2120,2,0.0,0.0,3,1988
5379,2170,2,0.0,0.0,3,2003
5380,1330,1,0.0,0.0,3,1984
5381,1580,1,0.0,0.0,4,1942
5383,2580,2,0.0,0.0,4,1905
5385,2120,2,0.0,0.0,3,2004
5386,1990,1,0.0,0.0,4,1987
5387,1310,1,0.0,0.0,4,1967
5388,2670,1,0.0,0.0,4,1988
5390,1530,1,0.0,0.0,4,1976
5391,2920,2,0.0,0.0,4,1908
5392,1010,1,0.0,0.0,3,1955
5393,2450,1,0.0,0.0,4,1987
5394,1820,2,0.0,0.0,3,1999
5395,2090,1,0.0,0.0,4,1983
5396,2200,1,0.0,0.0,3,1973
5397,2250,2,0.0,0.0,3,1986
5398,1450,3,0.0,0.0,3,2000
5399,2280,2,0.0,0.0,4,1987
5400,2720,2,0.0,0.0,3,1999
5401,2250,1,0.0,0.0,3,1976
5402,1090,1,0.0,0.0,3,1940
5403,1970,1,0.0,0.0,4,1967
5404,2780,2,0.0,0.0,3,1985
5406,2330,1,0.0,0.0,3,1983
5408,1470,1,0.0,0.0,4,1967
5409,1620,1,0.0,0.0,3,1926
5410,3220,2,0.0,0.0,3,2006
5411,3270,2,0.0,0.0,3,1993
5412,2160,1,0.0,0.0,3,1971
5413,1150,1,0.0,1.0,3,1922
5414,2240,1,0.0,0.0,3,1962
5415,1280,2,0.0,0.0,4,1983
5416,840,1,0.0,0.0,3,1970
5417,1680,1,0.0,0.0,4,1959
5418,2330,1,0.0,0.0,4,1972
5419,3030,2,0.0,0.0,3,1998
5420,2880,2,0.0,0.0,3,1980
5422,3090,2,0.0,0.0,3,1988
5423,2720,2,0.0,0.0,3,1985
5424,1310,1,0.0,0.0,3,1965
5425,1790,1,0.0,0.0,4,1959
5426,2830,2,0.0,0.0,3,1989
5427,3150,2,0.0,0.0,3,2005
5429,2840,1,0.0,0.0,5,1961
5430,2480,1,0.0,0.0,3,1919
5431,1930,1,0.0,0.0,3,1961
5432,1260,1,0.0,0.0,3,1944
5433,670,1,0.0,0.0,4,1968
5435,3160,2,0.0,0.0,3,1999
5437,2240,2,0.0,0.0,4,1963
5438,990,1,0.0,0.0,4,1960
5439,1580,2,0.0,0.0,3,1998
5440,1560,2,0.0,0.0,3,1994
5441,2640,2,0.0,0.0,5,1922
5442,2120,1,0.0,0.0,4,1924
5443,1200,1,0.0,0.0,3,1948
5445,1460,1,0.0,0.0,5,1942
5447,1580,1,0.0,0.0,5,1954
5448,2100,1,0.0,0.0,4,1977
5449,2060,1,0.0,0.0,4,1966
5450,1690,1,0.0,1.0,4,1928
5451,3370,1,0.0,0.0,5,1977
5452,2330,2,0.0,0.0,3,2006
5453,1820,1,0.0,0.0,4,1980
5454,1890,1,0.0,0.0,4,1968
5456,2770,2,0.0,0.0,3,1991
5457,3020,2,0.0,0.0,3,1990
5458,1170,1,0.0,0.0,3,1962
5459,1270,1,0.0,0.0,3,1955
5460,1950,2,0.0,0.0,3,1992
5462,2220,1,0.0,0.0,4,1922
5463,2060,1,0.0,0.0,3,1977
5464,1100,1,0.0,0.0,3,1917
5465,1140,1,0.0,0.0,3,1970
5467,2480,1,0.0,0.0,3,2004
5468,1050,1,0.0,0.0,3,1951
5469,1260,1,0.0,0.0,3,1947
5470,1680,1,0.0,0.0,3,1948
5471,1360,1,0.0,0.0,4,1949
5472,2450,1,0.0,0.0,4,1980
5473,2260,2,0.0,0.0,3,1999
5474,1060,1,0.0,0.0,4,1908
5475,3720,2,0.0,0.0,4,1984
5476,1610,1,0.0,0.0,5,1962
5477,3350,2,0.0,0.0,3,1990
5478,790,1,0.0,0.0,3,1951
5479,1660,1,0.0,0.0,3,1940
5480,1420,1,0.0,0.0,4,1963
5481,2050,1,0.0,0.0,4,1977
5482,1250,1,0.0,0.0,4,1987
5483,1700,1,0.0,0.0,4,1953
5484,2660,2,0.0,0.0,3,1994
5485,1350,1,0.0,0.0,3,1914
5486,1810,1,0.0,0.0,2,1967
5487,2210,2,0.0,0.0,3,1988
5488,2120,1,0.0,0.0,4,1973
5490,2700,2,0.0,0.0,3,1998
5491,1760,1,0.0,0.0,4,1930
5492,1930,1,0.0,0.0,3,1941
5493,1680,1,0.0,0.0,4,1911
5494,1390,1,0.0,0.0,4,1946
5495,2240,2,0.0,0.0,3,1979
5496,1980,1,0.0,0.0,3,1962
5498,980,1,0.0,0.0,4,1942
5499,3550,2,0.0,0.0,3,1925
5500,1660,1,0.0,0.0,5,1918
5501,2490,2,0.0,0.0,3,1976
5502,2329,2,0.0,0.0,3,1995
5503,1790,2,0.0,0.0,3,1984
5505,1160,1,0.0,0.0,3,1968
5506,1000,1,0.0,0.0,3,1955
5507,2540,1,0.0,0.0,4,1976
5508,1750,1,0.0,0.0,4,1978
5509,2890,2,0.0,0.0,3,2000
5510,1870,1,0.0,0.0,3,1954
5511,2200,2,0.0,0.0,3,1986
5512,1300,1,0.0,0.0,4,1952
5513,3410,2,0.0,0.0,3,1974
5514,1160,1,0.0,0.0,3,1953
5515,2100,1,0.0,0.0,3,1916
5516,1490,2,0.0,0.0,3,1994
5517,3280,1,0.0,0.0,3,1979
5518,1450,1,0.0,0.0,4,1978
5519,1930,1,0.0,0.0,4,1961
5521,1260,1,0.0,0.0,3,1968
5522,1170,1,0.0,0.0,2,1980
5523,3350,1,0.0,0.0,4,1979
5524,1420,3,0.0,0.0,3,2004
5525,2170,1,0.0,0.0,4,1978
5526,1800,1,0.0,0.0,5,1950
5527,2000,2,0.0,0.0,3,1990
5528,1660,1,0.0,0.0,3,1941
5529,1540,1,0.0,0.0,4,1946
5530,1160,2,0.0,0.0,3,2006
5531,1700,1,0.0,0.0,3,1907
5532,1580,1,0.0,0.0,3,1970
5533,2080,2,0.0,0.0,3,2010
5534,1030,1,0.0,0.0,3,1947
5535,1770,1,0.0,0.0,4,1963
5536,1540,1,0.0,0.0,3,1961
5537,2650,2,0.0,0.0,3,2000
5538,2690,2,0.0,0.0,3,1998
5539,2210,2,0.0,0.0,3,1999
5540,2390,2,0.0,0.0,3,2003
5541,2580,1,0.0,0.0,4,1964
5542,2160,2,0.0,0.0,3,2003
5543,2230,1,0.0,0.0,4,1969
5544,2000,1,0.0,0.0,5,1925
5545,1280,1,0.0,0.0,5,1916
5546,2810,1,0.0,0.0,4,1978
5547,1680,1,0.0,0.0,3,1974
5548,2150,2,0.0,0.0,3,1995
5549,2820,2,0.0,0.0,3,2004
5550,1750,1,0.0,0.0,3,1987
5551,1060,1,0.0,0.0,2,1914
5552,2430,1,0.0,0.0,3,1967
5553,2660,1,0.0,0.0,3,1986
5554,1670,1,0.0,0.0,3,2007
5555,1380,1,0.0,0.0,4,1968
5557,1790,2,0.0,0.0,3,1992
5558,1940,1,0.0,0.0,3,1989
5559,1390,1,0.0,0.0,3,1996
5561,1264,2,0.0,0.0,3,2003
5562,1095,1,0.0,0.0,3,1901
5563,850,1,0.0,0.0,3,1916
5564,1760,1,0.0,0.0,4,1948
5565,690,1,0.0,0.0,4,1917
5566,1400,1,0.0,0.0,3,1961
5567,1810,2,0.0,0.0,3,1998
5568,1310,1,0.0,0.0,3,1942
5569,1400,1,0.0,0.0,4,1968
5570,2350,1,0.0,0.0,4,1964
5571,1150,1,0.0,0.0,3,1968
5572,1710,1,0.0,0.0,4,1961
5573,1660,1,0.0,0.0,5,1968
5574,1950,1,0.0,0.0,4,1967
5575,1780,1,0.0,0.0,3,1967
5576,2450,2,0.0,0.0,3,2004
5577,2060,1,0.0,0.0,3,1927
5578,1540,1,0.0,0.0,4,1966
5579,1650,2,0.0,0.0,3,1998
5580,1160,1,0.0,0.0,3,1960
5581,1440,1,0.0,0.0,3,1985
5582,2150,1,0.0,0.0,4,1966
5583,1060,1,0.0,0.0,3,1950
5585,1630,1,0.0,0.0,3,1955
5586,1840,1,0.0,0.0,4,1985
5587,820,1,0.0,0.0,3,1949
5588,820,1,0.0,0.0,3,1949
5589,2010,2,0.0,0.0,3,1998
5590,1990,2,0.0,0.0,3,1991
5591,2990,2,0.0,0.0,3,2003
5592,2540,2,0.0,0.0,3,1999
5593,1640,1,0.0,0.0,4,1963
5596,1500,1,0.0,0.0,3,1943
5597,1594,1,0.0,0.0,5,1975
5598,2130,1,0.0,0.0,4,1930
5599,1130,1,0.0,0.0,3,1961
5600,1690,1,0.0,0.0,3,1997
5601,1440,1,0.0,0.0,3,1946
5602,3270,2,0.0,0.0,3,2001
5604,1610,1,0.0,0.0,5,1982
5605,950,1,0.0,0.0,3,1968
5606,1010,1,0.0,0.0,5,1948
5607,1420,1,0.0,0.0,3,1980
5608,1200,1,0.0,0.0,4,1965
5609,2020,1,0.0,0.0,4,1963
5611,1700,1,0.0,0.0,3,1914
5613,2030,1,0.0,0.0,3,1976
5614,2860,1,0.0,1.0,5,1946
5615,1690,1,0.0,0.0,4,1984
5616,760,1,0.0,0.0,3,1930
5617,1780,1,0.0,0.0,3,1976
5618,1550,1,0.0,0.0,5,1918
5619,4090,2,0.0,0.0,3,2005
5620,880,1,0.0,0.0,5,1955
5621,1320,1,0.0,0.0,3,1995
5622,950,1,0.0,0.0,3,1910
5623,1390,1,0.0,0.0,3,1985
5624,1900,1,0.0,0.0,4,1963
5628,1400,1,0.0,0.0,5,1920
5629,2220,1,0.0,0.0,3,1982
5630,1210,1,0.0,0.0,3,1922
5631,2390,1,0.0,0.0,3,1959
5632,1870,1,0.0,0.0,3,1960
5633,940,1,0.0,0.0,4,1925
5634,1120,1,0.0,0.0,3,1939
5636,1060,1,0.0,0.0,4,1955
5637,2410,1,0.0,0.0,5,1978
5638,2844,2,0.0,0.0,3,2013
5639,2200,1,0.0,0.0,5,1979
5640,3460,2,0.0,0.0,3,2012
5642,1520,1,0.0,0.0,3,1951
5643,2260,2,0.0,0.0,3,1994
5644,1800,1,0.0,0.0,4,1923
5645,2650,2,0.0,0.0,3,1987
5646,1000,1,0.0,0.0,3,1985
5647,2300,1,0.0,0.0,4,1962
5648,1080,1,0.0,0.0,4,1916
5649,902,1,0.0,0.0,3,1965
5650,730,1,0.0,0.0,3,1946
5651,2600,1,0.0,0.0,4,1965
5652,1570,1,0.0,0.0,4,1956
5654,2290,1,0.0,0.0,4,1976
5655,1470,2,0.0,0.0,3,2005
5656,2620,2,0.0,0.0,3,1992
5657,2680,1,0.0,0.0,4,1963
5658,2020,1,0.0,0.0,3,1995
5660,1510,1,0.0,0.0,4,1962
5665,2020,2,0.0,0.0,4,1954
5666,1520,3,0.0,0.0,3,2000
5669,2090,2,0.0,0.0,3,1989
5671,2910,2,0.0,0.0,3,1988
5672,900,1,0.0,0.0,4,1970
5673,1720,2,0.0,0.0,3,1981
5674,3030,2,0.0,0.0,4,1961
5676,2190,1,0.0,0.0,4,1962
5677,1680,2,0.0,0.0,3,1987
5678,1210,1,0.0,0.0,4,1954
5679,1120,1,0.0,0.0,3,1955
5680,3180,2,0.0,0.0,3,2004
5681,920,1,0.0,0.0,4,1970
5682,700,1,0.0,0.0,3,1953
5683,2540,2,0.0,0.0,3,1991
5684,2100,1,0.0,0.0,4,1912
5685,1540,1,0.0,0.0,3,1949
5686,1420,1,0.0,0.0,4,1990
5687,1450,1,0.0,0.0,4,1966
5688,1550,1,0.0,0.0,3,1945
5689,1920,2,0.0,0.0,4,1984
5690,1920,2,0.0,0.0,4,1984
5691,2510,2,0.0,0.0,3,2002
5692,1660,1,0.0,0.0,3,2003
5693,3990,2,0.0,0.0,3,2004
5694,2350,1,0.0,0.0,4,1939
5695,1350,1,0.0,0.0,4,1968
5696,2980,1,0.0,0.0,3,1968
5698,1590,1,0.0,0.0,3,1966
5699,1400,1,0.0,0.0,4,1942
5700,1880,1,0.0,0.0,3,1987
5701,3500,2,0.0,0.0,3,1987
5702,1370,1,0.0,0.0,3,1986
5703,2810,2,0.0,0.0,3,2001
5704,2220,2,0.0,0.0,4,1990
5705,2110,2,0.0,0.0,4,1989
5706,1720,1,0.0,0.0,4,1974
5707,1780,1,0.0,0.0,4,1976
5708,1410,2,0.0,0.0,3,1985
5710,2700,2,0.0,0.0,3,1992
5712,1660,1,0.0,0.0,3,1981
5715,1610,2,0.0,0.0,3,2006
5716,1740,1,0.0,0.0,3,1992
5718,840,1,0.0,0.0,3,1959
5719,840,1,0.0,0.0,3,1959
5720,1470,1,0.0,0.0,3,1945
5721,2470,1,0.0,0.0,3,1948
5722,2220,1,0.0,1.0,3,1950
5723,1720,1,0.0,0.0,4,1924
5724,2700,2,0.0,0.0,4,1994
5725,950,1,0.0,0.0,3,1932
5726,1790,2,0.0,0.0,3,1989
5727,1610,3,0.0,0.0,3,2000
5728,2290,2,0.0,0.0,3,2001
5730,2100,2,0.0,0.0,3,2008
5731,2320,1,0.0,0.0,3,1974
5732,1120,1,0.0,0.0,4,1954
5733,1530,2,0.0,0.0,4,1991
5735,1180,1,0.0,0.0,3,1960
5736,2050,1,0.0,0.0,3,1912
5737,2360,1,0.0,0.0,3,1997
5738,2570,2,0.0,0.0,3,1992
5739,1270,1,0.0,0.0,3,1909
5740,1250,1,0.0,0.0,3,1967
5741,2510,1,0.0,0.0,3,1978
5743,2900,2,0.0,0.0,3,2001
5745,1280,1,0.0,0.0,3,1923
5747,1370,1,0.0,0.0,4,1921
5748,1230,2,0.0,0.0,3,2012
5749,2440,2,0.0,0.0,3,1987
5751,910,1,0.0,0.0,3,1936
5752,910,1,0.0,0.0,3,1936
5753,2150,2,0.0,0.0,3,1988
5754,2150,2,0.0,0.0,3,1988
5756,2130,2,0.0,0.0,3,2004
5757,2740,2,0.0,0.0,3,1989
5758,3150,2,0.0,0.0,3,2001
5759,1450,2,0.0,0.0,3,2005
5760,2400,1,0.0,0.0,3,1911
5761,2280,1,0.0,0.0,4,1963
5762,2310,1,0.0,0.0,4,1984
5763,2460,2,0.0,0.0,3,1989
5765,1620,2,0.0,0.0,3,1909
5766,2170,1,0.0,0.0,3,1960
5767,2880,1,0.0,0.0,3,1970
5769,2900,2,0.0,0.0,4,1969
5770,2160,1,0.0,0.0,3,2014
5771,2250,1,0.0,0.0,4,1924
5772,1340,1,0.0,0.0,4,1903
5773,1390,1,0.0,0.0,4,1941
5774,1600,1,0.0,0.0,4,1972
5775,2050,2,0.0,0.0,3,1987
5777,2660,2,0.0,0.0,3,1991
5778,1540,1,0.0,0.0,4,1972
5779,2640,2,0.0,0.0,4,1906
5780,1210,2,0.0,0.0,3,2014
5781,3760,2,0.0,0.0,3,1987
5782,1350,1,0.0,0.0,3,2004
5786,1760,1,0.0,0.0,3,1953
5787,1840,1,0.0,0.0,5,1951
5789,1730,2,0.0,0.0,3,1996
5790,1650,1,0.0,0.0,3,1968
5791,3370,2,0.0,0.0,4,1988
5792,2200,2,0.0,0.0,3,1985
5793,2180,1,0.0,0.0,4,1926
5794,1490,1,0.0,0.0,3,1974
5795,1530,2,0.0,0.0,3,2007
5796,1180,1,0.0,0.0,4,1964
5797,2080,2,0.0,0.0,3,1996
